;ID_Pedido;Data_Pedido;ID_Representante;Nome_Representante;Regional;ID_Produto;Nome_Produto;Valor_Produto;Quantidade_Vendida;Valor_Total_Venda;Nome_Cliente;Cidade_Cliente;Estado_Cliente
;11539;29/08/2020;1007;Alex Souza;Sudeste;SKU9006;E-Reader;R$250;13;R$3.250;Magazine Luiza;Betim;MINAS
;11540;29/08/2020;1007;Alex Souza;Sudeste;SKU9012;Smart TV;R$1.998;85;R$169.830;Ponto Frio;Campinas;SP
;11541;29/08/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;29;R$49.300;Shoptime;Niterói;RJ
;11542;29/08/2020;1006;Mário Junior;Sudeste;SKU9008;Mouse;R$88;50;R$4.400;kabum;Niterói;RJ
;11543;29/08/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;62;R$5.456;Casas Bahia;Guarapari;ES
;11544;29/08/2020;1001;Maria Silva;Sudeste;SKU9008;Mouse;R$88;5;R$440;Shoptime;Rio de Janeiro;RJ
;11545;30/08/2020;1002;Lucas Souza;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;34;R$75.480;kabum;Campinas;SP
;11546;30/08/2020;1007;Alex Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;30;R$43.500;Ricardo Eletro;Guarapari;ES
;11547;30/08/2020;1003;Paulo Ferreira;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;52;R$223.600;kabum;Vitória;ES
;11548;30/08/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;55;R$109.890;Casas Bahia;Rio de Janeiro;RJ
;11549;30/08/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;24;R$1.920;Ponto Frio;São Paulo;SP
;11550;30/08/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;86;R$21.500;Ricardo Eletro;Betim;MINAS
;11551;30/08/2020;1001;Maria Silva;Sudeste;SKU9008;Mouse;R$88;79;R$6.952;Ricardo Eletro;Niterói;RJ
;11552;30/08/2020;1001;Maria Silva;Sudeste;SKU9005;Celular Modelo 3;R$1.800;8;R$14.400;Casas Bahia;Vitória;ES
;11553;30/08/2020;1006;Mário Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;83;R$99.600;Casas Bahia;São Paulo;SP
;11554;31/08/2020;1009;Felipe Seixas;Sudeste;SKU9008;Mouse;R$88;53;R$4.664;amazon;Campinas;SP
;11555;31/08/2020;1001;Maria Silva;Sudeste;SKU9013;SSD;R$435;6;R$2.610;Casas Bahia;Vitória;ES
;11556;31/08/2020;1007;Alex Souza;Sudeste;SKU9008;Mouse;R$88;50;R$4.400;Ponto Frio;Rio de Janeiro;RJ
;11557;31/08/2020;1001;Maria Silva;Sudeste;SKU9002;Carregador Portátil;R$80;65;R$5.200;Ricardo Eletro;Belo Horizonte;MINAS
;11558;31/08/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;15;R$33.300;Ponto Frio;Betim;MINAS
;11559;01/09/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;42;R$10.500;kabum;Rio de Janeiro;RJ
;11560;01/09/2020;1005;Tais Fernandes;Sudeste;SKU9014;Tablet;R$1.700;13;R$22.100;Casas Bahia;Rio de Janeiro;RJ
;11561;01/09/2020;1008;Teobaldo Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;64;R$76.800;Ponto Frio;Betim;MINAS
;11562;01/09/2020;1005;Tais Fernandes;Sudeste;SKU9005;Celular Modelo 3;R$1.800;20;R$36.000;amazon;Niterói;RJ
;11563;01/09/2020;1005;Tais Fernandes;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;42;R$180.600;Casas Bahia;São Paulo;SP
;11564;02/09/2020;1006;Mário Junior;Sudeste;SKU9014;Tablet;R$1.700;17;R$28.900;Ricardo Eletro;São Paulo;SP
;11565;02/09/2020;1005;Tais Fernandes;Sudeste;SKU9013;SSD;R$435;39;R$16.965;Carrefour;Niterói;RJ
;11566;02/09/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;16;R$35.520;Carrefour;Campinas;SP
;11567;02/09/2020;1009;Felipe Seixas;Sudeste;SKU9004;Celular Modelo 2;R$1.200;91;R$109.200;Shoptime;Rio de Janeiro;RJ
;11568;03/09/2020;1008;Teobaldo Junior;Sudeste;SKU9002;Carregador Portátil;R$80;37;R$2.960;Shoptime;Rio de Janeiro;RJ
;11569;03/09/2020;1009;Felipe Seixas;Sudeste;SKU9012;Smart TV;R$1.998;93;R$185.814;Shoptime;Vitória;ES
;11570;03/09/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;7;R$1.050;Carrefour;São Paulo;SP
;11571;03/09/2020;1007;Alex Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;48;R$38.400;Shoptime;Betim;MINAS
;11572;03/09/2020;1008;Teobaldo Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;34;R$40.800;Ricardo Eletro;Belo Horizonte;MINAS
;11573;03/09/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;84;R$67.200;Ricardo Eletro;Vitória;ES
;11574;03/09/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;45;R$36.000;amazon;Belo Horizonte;MINAS
;11575;03/09/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;48;R$4.224;Ponto Frio;Rio de Janeiro;RJ
;11576;03/09/2020;1008;Teobaldo Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;39;R$31.200;kabum;Belo Horizonte;MINAS
;11577;03/09/2020;1002;Lucas Souza;Sudeste;SKU9001;Caixa de Som;R$55;57;R$3.135;Shoptime;São Paulo;SP
;11578;03/09/2020;1003;Paulo Ferreira;Sudeste;SKU9012;Smart TV;R$1.998;92;R$183.816;Magazine Luiza;Rio de Janeiro;RJ
;11579;03/09/2020;1007;Alex Souza;Sudeste;SKU9006;E-Reader;R$250;56;R$14.000;Magazine Luiza;Betim;MINAS
;11580;04/09/2020;1008;Teobaldo Junior;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;65;R$279.500;kabum;Rio de Janeiro;RJ
;11581;04/09/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;87;R$156.600;amazon;Niterói;RJ
;11582;04/09/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;60;R$119.880;Casas Bahia;Betim;MINAS
;11583;04/09/2020;1001;Maria Silva;Sudeste;SKU9002;Carregador Portátil;R$80;29;R$2.320;Casas Bahia;Niterói;RJ
;11584;04/09/2020;1003;Paulo Ferreira;Sudeste;SKU9012;Smart TV;R$1.998;69;R$137.862;Magazine Luiza;Belo Horizonte;MINAS
;11585;05/09/2020;1006;Mário Junior;Sudeste;SKU9006;E-Reader;R$250;7;R$1.750;Carrefour;Rio de Janeiro;RJ
;11586;05/09/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;25;R$49.950;Magazine Luiza;Belo Horizonte;MINAS
;11587;05/09/2020;1008;Teobaldo Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;8;R$9.600;Ricardo Eletro;Belo Horizonte;MINAS
;11588;05/09/2020;1001;Maria Silva;Sudeste;SKU9016;Webcam;R$130;52;R$6.760;amazon;Rio de Janeiro;RJ
;11589;06/09/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;21;R$30.450;Shoptime;Betim;MINAS
;11590;06/09/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;96;R$213.120;kabum;Rio de Janeiro;RJ
;11591;06/09/2020;1005;Tais Fernandes;Sudeste;SKU9007;Headphone;R$150;55;R$8.250;Shoptime;Guarapari;ES
;11592;06/09/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;91;R$391.300;kabum;Rio de Janeiro;RJ
;11593;06/09/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;85;R$68.000;Ricardo Eletro;Betim;MINAS
;11594;06/09/2020;1002;Lucas Souza;Sudeste;SKU9007;Headphone;R$150;12;R$1.800;Ricardo Eletro;São Paulo;SP
;11595;07/09/2020;1001;Maria Silva;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;13;R$55.900;Shoptime;Campinas;SP
;11596;07/09/2020;1001;Maria Silva;Sudeste;SKU9008;Mouse;R$88;55;R$4.840;amazon;São Paulo;SP
;11597;07/09/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;42;R$180.600;Ricardo Eletro;Campinas;SP
;11598;07/09/2020;1009;Felipe Seixas;Sudeste;SKU9004;Celular Modelo 2;R$1.200;47;R$56.400;Ponto Frio;São Paulo;SP
;11599;07/09/2020;1003;Paulo Ferreira;Sudeste;SKU9003;Celular Modelo 1;R$800;31;R$24.800;Magazine Luiza;Betim;MINAS
;11600;08/09/2020;1006;Mário Junior;Sudeste;SKU9002;Carregador Portátil;R$80;38;R$3.040;Carrefour;Belo Horizonte;MINAS
;11601;08/09/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;92;R$156.400;Shoptime;Niterói;RJ
;11602;08/09/2020;1002;Lucas Souza;Sudeste;SKU9015;Teclado ;R$80;16;R$1.280;Magazine Luiza;Niterói;RJ
;11603;08/09/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;49;R$210.700;amazon;Rio de Janeiro;RJ
;11604;08/09/2020;1009;Felipe Seixas;Sudeste;SKU9004;Celular Modelo 2;R$1.200;33;R$39.600;Ponto Frio;São Paulo;SP
;11605;08/09/2020;1007;Alex Souza;Sudeste;SKU9012;Smart TV;R$1.998;94;R$187.812;Magazine Luiza;Niterói;RJ
;11606;08/09/2020;1005;Tais Fernandes;Sudeste;SKU9003;Celular Modelo 1;R$800;60;R$48.000;Ricardo Eletro;Campinas;SP
;11607;09/09/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;48;R$86.400;Casas Bahia;Guarapari;ES
;11608;09/09/2020;1006;Mário Junior;Sudeste;SKU9015;Teclado ;R$80;71;R$5.680;Casas Bahia;Campinas;SP
;11609;09/09/2020;1008;Teobaldo Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;14;R$11.200;kabum;Campinas;SP
;11610;09/09/2020;1002;Lucas Souza;Sudeste;SKU9013;SSD;R$435;62;R$26.970;amazon;Betim;MINAS
;11611;09/09/2020;1004;Isabela Carolina;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;72;R$309.600;Ponto Frio;Rio de Janeiro;RJ
;11612;09/09/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;59;R$4.720;kabum;Guarapari;ES
;11613;10/09/2020;1009;Felipe Seixas;Sudeste;SKU9015;Teclado ;R$80;30;R$2.400;amazon;Niterói;RJ
;11614;10/09/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;43;R$73.100;kabum;Guarapari;ES
;11615;10/09/2020;1005;Tais Fernandes;Sudeste;SKU9015;Teclado ;R$80;95;R$7.600;kabum;Vitória;ES
;11616;10/09/2020;1002;Lucas Souza;Sudeste;SKU9007;Headphone;R$150;89;R$13.350;Ricardo Eletro;Niterói;RJ
;11617;10/09/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;99;R$7.920;amazon;Guarapari;ES
;11618;10/09/2020;1006;Mário Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;85;R$123.250;Magazine Luiza;Guarapari;ES
;11619;10/09/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;6;R$4.800;kabum;Vitória;ES
;11620;10/09/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;26;R$2.080;Ricardo Eletro;Vitória;ES
;11621;10/09/2020;1007;Alex Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;56;R$67.200;Shoptime;Betim;MINAS
;11622;10/09/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;77;R$11.550;amazon;Niterói;RJ
;11623;10/09/2020;1008;Teobaldo Junior;Sudeste;SKU9006;E-Reader;R$250;38;R$9.500;Ricardo Eletro;Guarapari;ES
;11624;10/09/2020;1001;Maria Silva;Sudeste;SKU9014;Tablet;R$1.700;50;R$85.000;Ricardo Eletro;Rio de Janeiro;RJ
;11625;11/09/2020;1006;Mário Junior;Sudeste;SKU9007;Headphone;R$150;41;R$6.150;Ricardo Eletro;São Paulo;SP
;11626;11/09/2020;1008;Teobaldo Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;77;R$61.600;Magazine Luiza;Vitória;ES
;11627;11/09/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;82;R$139.400;amazon;Rio de Janeiro;RJ
;11628;11/09/2020;1005;Tais Fernandes;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;92;R$395.600;amazon;Betim;MINAS
;11629;11/09/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;52;R$223.600;Magazine Luiza;Rio de Janeiro;RJ
;11630;12/09/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;18;R$14.400;Ponto Frio;Niterói;RJ
;11631;12/09/2020;1003;Paulo Ferreira;Sudeste;SKU9005;Celular Modelo 3;R$1.800;92;R$165.600;Magazine Luiza;São Paulo;SP
;11632;12/09/2020;1009;Felipe Seixas;Sudeste;SKU9015;Teclado ;R$80;60;R$4.800;Ricardo Eletro;Niterói;RJ
;11633;12/09/2020;1005;Tais Fernandes;Sudeste;SKU9015;Teclado ;R$80;60;R$4.800;kabum;Vitória;ES
;11634;12/09/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;27;R$6.750;Ricardo Eletro;Vitória;ES
;11635;12/09/2020;1004;Isabela Carolina;Sudeste;SKU9002;Carregador Portátil;R$80;13;R$1.040;Casas Bahia;Rio de Janeiro;RJ
;11636;12/09/2020;1008;Teobaldo Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;53;R$76.850;Ponto Frio;Betim;MINAS
;11637;13/09/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;34;R$4.420;Shoptime;Guarapari;ES
;11638;13/09/2020;1007;Alex Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;85;R$123.250;Carrefour;São Paulo;SP
;11639;13/09/2020;1003;Paulo Ferreira;Sudeste;SKU9003;Celular Modelo 1;R$800;36;R$28.800;Magazine Luiza;Betim;MINAS
;11640;13/09/2020;1009;Felipe Seixas;Sudeste;SKU9001;Caixa de Som;R$55;97;R$5.335;amazon;Guarapari;ES
;11641;13/09/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;34;R$2.720;Magazine Luiza;Betim;MINAS
;11642;14/09/2020;1002;Lucas Souza;Sudeste;SKU9005;Celular Modelo 3;R$1.800;48;R$86.400;Shoptime;Betim;MINAS
;11643;14/09/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;54;R$4.320;Magazine Luiza;Rio de Janeiro;RJ
;11644;14/09/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;41;R$176.300;Ricardo Eletro;Vitória;ES
;11645;14/09/2020;1001;Maria Silva;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;28;R$40.600;amazon;Guarapari;ES
;11646;14/09/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;25;R$107.500;Carrefour;Niterói;RJ
;11647;14/09/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;18;R$32.400;Ricardo Eletro;Betim;MINAS
;11648;15/09/2020;1008;Teobaldo Junior;Sudeste;SKU9001;Caixa de Som;R$55;97;R$5.335;Ricardo Eletro;São Paulo;SP
;11649;15/09/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;97;R$164.900;amazon;Vitória;ES
;11650;15/09/2020;1009;Felipe Seixas;Sudeste;SKU9013;SSD;R$435;72;R$31.320;Magazine Luiza;Niterói;RJ
;11651;15/09/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;73;R$5.840;amazon;Campinas;SP
;11652;15/09/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;18;R$30.600;amazon;Vitória;ES
;11653;15/09/2020;1005;Tais Fernandes;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;76;R$110.200;Casas Bahia;Rio de Janeiro;RJ
;11654;16/09/2020;1009;Felipe Seixas;Sudeste;SKU9004;Celular Modelo 2;R$1.200;75;R$90.000;Ricardo Eletro;Niterói;RJ
;11655;16/09/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;88;R$149.600;Casas Bahia;Campinas;SP
;11656;16/09/2020;1002;Lucas Souza;Sudeste;SKU9013;SSD;R$435;21;R$9.135;kabum;Rio de Janeiro;RJ
;11657;16/09/2020;1004;Isabela Carolina;Sudeste;SKU9002;Carregador Portátil;R$80;82;R$6.560;Ricardo Eletro;Belo Horizonte;MINAS
;11658;16/09/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;25;R$20.000;Ponto Frio;São Paulo;SP
;11659;16/09/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;25;R$30.000;Magazine Luiza;Betim;MINAS
;11660;16/09/2020;1008;Teobaldo Junior;Sudeste;SKU9002;Carregador Portátil;R$80;5;R$400;Shoptime;Rio de Janeiro;RJ
;11661;16/09/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;31;R$61.938;Ponto Frio;Vitória;ES
;11662;16/09/2020;1007;Alex Souza;Sudeste;SKU9012;Smart TV;R$1.998;15;R$29.970;Carrefour;Rio de Janeiro;RJ
;11663;17/09/2020;1006;Mário Junior;Sudeste;SKU9014;Tablet;R$1.700;13;R$22.100;Shoptime;Campinas;SP
;11664;17/09/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;80;R$159.840;Casas Bahia;Betim;MINAS
;11665;17/09/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;70;R$126.000;kabum;Campinas;SP
;11666;17/09/2020;1004;Isabela Carolina;Sudeste;SKU9012;Smart TV;R$1.998;8;R$15.984;kabum;Rio de Janeiro;RJ
;11667;17/09/2020;1002;Lucas Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;71;R$305.300;Shoptime;Rio de Janeiro;RJ
;11668;17/09/2020;1008;Teobaldo Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;6;R$8.700;Casas Bahia;Guarapari;ES
;11669;17/09/2020;1001;Maria Silva;Sudeste;SKU9006;E-Reader;R$250;98;R$24.500;Shoptime;Rio de Janeiro;RJ
;11670;17/09/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;49;R$58.800;Shoptime;Rio de Janeiro;RJ
;11671;17/09/2020;1005;Tais Fernandes;Sudeste;SKU9007;Headphone;R$150;42;R$6.300;amazon;São Paulo;SP
;11672;17/09/2020;1007;Alex Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;37;R$29.600;Shoptime;Betim;MINAS
;11673;17/09/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;76;R$6.688;Shoptime;Belo Horizonte;MINAS
;11674;18/09/2020;1007;Alex Souza;Sudeste;SKU9012;Smart TV;R$1.998;34;R$67.932;Ponto Frio;Campinas;SP
;11675;18/09/2020;1001;Maria Silva;Sudeste;SKU9016;Webcam;R$130;33;R$4.290;amazon;Rio de Janeiro;RJ
;11676;18/09/2020;1008;Teobaldo Junior;Sudeste;SKU9015;Teclado ;R$80;10;R$800;Carrefour;Guarapari;ES
;11677;18/09/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;63;R$125.874;Ponto Frio;Vitória;ES
;11678;18/09/2020;1006;Mário Junior;Sudeste;SKU9008;Mouse;R$88;46;R$4.048;Casas Bahia;Vitória;ES
;11679;18/09/2020;1006;Mário Junior;Sudeste;SKU9006;E-Reader;R$250;97;R$24.250;Carrefour;Rio de Janeiro;RJ
;11680;18/09/2020;1007;Alex Souza;Sudeste;SKU9015;Teclado ;R$80;11;R$880;kabum;São Paulo;SP
;11681;18/09/2020;1006;Mário Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;83;R$184.260;Ricardo Eletro;Guarapari;ES
;11682;18/09/2020;1007;Alex Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;22;R$31.900;Carrefour;São Paulo;SP
;11683;19/09/2020;1002;Lucas Souza;Sudeste;SKU9005;Celular Modelo 3;R$1.800;60;R$108.000;Shoptime;Betim;MINAS
;11684;19/09/2020;1003;Paulo Ferreira;Sudeste;SKU9016;Webcam;R$130;83;R$10.790;Shoptime;Guarapari;ES
;11685;19/09/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;8;R$640;Ponto Frio;Niterói;RJ
;11686;19/09/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;57;R$3.135;Magazine Luiza;São Paulo;SP
;11687;19/09/2020;1001;Maria Silva;Sudeste;SKU9012;Smart TV;R$1.998;99;R$197.802;Carrefour;São Paulo;SP
;11688;19/09/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;18;R$32.400;amazon;Rio de Janeiro;RJ
;11689;19/09/2020;1002;Lucas Souza;Sudeste;SKU9015;Teclado ;R$80;46;R$3.680;Shoptime;Rio de Janeiro;RJ
;11690;19/09/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;33;R$73.260;Shoptime;Niterói;RJ
;11691;19/09/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;14;R$3.500;amazon;Betim;MINAS
;11692;19/09/2020;1007;Alex Souza;Sudeste;SKU9014;Tablet;R$1.700;30;R$51.000;Ponto Frio;Niterói;RJ
;11693;19/09/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;89;R$22.250;amazon;Niterói;RJ
;11694;19/09/2020;1008;Teobaldo Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;72;R$57.600;Shoptime;Belo Horizonte;MINAS
;11695;20/09/2020;1001;Maria Silva;Sudeste;SKU9014;Tablet;R$1.700;70;R$119.000;amazon;Betim;MINAS
;11696;20/09/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;99;R$425.700;Carrefour;Betim;MINAS
;11697;20/09/2020;1001;Maria Silva;Sudeste;SKU9002;Carregador Portátil;R$80;83;R$6.640;amazon;Campinas;SP
;11698;20/09/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;68;R$122.400;Shoptime;Betim;MINAS
;11699;20/09/2020;1006;Mário Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;22;R$26.400;Carrefour;Rio de Janeiro;RJ
;11700;20/09/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;50;R$6.500;Ricardo Eletro;Guarapari;ES
;11701;20/09/2020;1003;Paulo Ferreira;Sudeste;SKU9007;Headphone;R$150;88;R$13.200;kabum;Rio de Janeiro;RJ
;11702;20/09/2020;1001;Maria Silva;Sudeste;SKU9002;Carregador Portátil;R$80;40;R$3.200;Casas Bahia;Niterói;RJ
;11703;20/09/2020;1008;Teobaldo Junior;Sudeste;SKU9002;Carregador Portátil;R$80;37;R$2.960;amazon;Betim;MINAS
;11704;21/09/2020;1004;Isabela Carolina;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;40;R$172.000;Casas Bahia;São Paulo;SP
;11705;21/09/2020;1006;Mário Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;83;R$120.350;Ponto Frio;Rio de Janeiro;RJ
;11706;21/09/2020;1005;Tais Fernandes;Sudeste;SKU9016;Webcam;R$130;54;R$7.020;amazon;Campinas;SP
;11707;21/09/2020;1005;Tais Fernandes;Sudeste;SKU9004;Celular Modelo 2;R$1.200;83;R$99.600;Casas Bahia;Niterói;RJ
;11708;21/09/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;72;R$6.336;Ricardo Eletro;Guarapari;ES
;11709;22/09/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;14;R$31.080;Ricardo Eletro;Niterói;RJ
;11710;22/09/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;86;R$154.800;Carrefour;Guarapari;ES
;11711;22/09/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;90;R$7.200;Carrefour;Rio de Janeiro;RJ
;11712;22/09/2020;1002;Lucas Souza;Sudeste;SKU9016;Webcam;R$130;57;R$7.410;Ricardo Eletro;Rio de Janeiro;RJ
;11713;22/09/2020;1002;Lucas Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;78;R$335.400;Shoptime;Rio de Janeiro;RJ
;11714;22/09/2020;1001;Maria Silva;Sudeste;SKU9007;Headphone;R$150;85;R$12.750;Carrefour;Belo Horizonte;MINAS
;11715;23/09/2020;1004;Isabela Carolina;Sudeste;SKU9012;Smart TV;R$1.998;74;R$147.852;Ponto Frio;Rio de Janeiro;RJ
;11716;23/09/2020;1007;Alex Souza;Sudeste;SKU9005;Celular Modelo 3;R$1.800;78;R$140.400;Shoptime;Niterói;RJ
;11717;23/09/2020;1003;Paulo Ferreira;Sudeste;SKU9014;Tablet;R$1.700;41;R$69.700;Magazine Luiza;Belo Horizonte;MINAS
;11718;23/09/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;55;R$236.500;Casas Bahia;Rio de Janeiro;RJ
;11719;23/09/2020;1004;Isabela Carolina;Sudeste;SKU9015;Teclado ;R$80;83;R$6.640;kabum;Rio de Janeiro;RJ
;11720;24/09/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;9;R$2.250;amazon;Betim;MINAS
;11721;24/09/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;65;R$16.250;Casas Bahia;Rio de Janeiro;RJ
;11722;24/09/2020;1002;Lucas Souza;Sudeste;SKU9015;Teclado ;R$80;64;R$5.120;Casas Bahia;Campinas;SP
;11723;25/09/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;38;R$16.530;amazon;Rio de Janeiro;RJ
;11724;25/09/2020;1006;Mário Junior;Sudeste;SKU9002;Carregador Portátil;R$80;22;R$1.760;Casas Bahia;São Paulo;SP
;11725;25/09/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;95;R$210.900;Casas Bahia;Rio de Janeiro;RJ
;11726;25/09/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;53;R$90.100;Ricardo Eletro;Rio de Janeiro;RJ
;11727;25/09/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;22;R$17.600;Ponto Frio;Belo Horizonte;MINAS
;11728;25/09/2020;1003;Paulo Ferreira;Sudeste;SKU9004;Celular Modelo 2;R$1.200;14;R$16.800;Magazine Luiza;Belo Horizonte;MINAS
;11729;25/09/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;78;R$11.700;Ponto Frio;Campinas;SP
